
None,None,None,None,09:17:55,04/05/2023,Present
None,None,None,None,09:17:55,04/05/2023,Present
None,None,None,None,09:17:55,04/05/2023,Present
None,None,None,None,09:17:56,04/05/2023,Present
None,None,None,None,09:17:56,04/05/2023,Present
None,None,None,None,09:17:56,04/05/2023,Present
None,None,None,None,09:17:56,04/05/2023,Present
None,None,None,None,09:17:57,04/05/2023,Present
None,None,None,None,09:17:57,04/05/2023,Present
None,None,None,None,09:17:57,04/05/2023,Present
None,None,None,None,09:17:57,04/05/2023,Present
None,None,None,None,09:17:57,04/05/2023,Present
None,None,None,None,09:17:58,04/05/2023,Present
None,None,None,None,09:17:58,04/05/2023,Present
None,None,None,None,09:17:58,04/05/2023,Present
None,None,None,None,09:17:58,04/05/2023,Present
None,None,None,None,09:17:58,04/05/2023,Present
None,None,None,None,09:17:58,04/05/2023,Present
None,None,None,None,09:17:59,04/05/2023,Present
None,None,None,None,09:17:59,04/05/2023,Present
None,None,None,None,09:17:59,04/05/2023,Present
None,None,None,None,09:17:59,04/05/2023,Present
None,None,None,None,09:18:00,04/05/2023,Present
None,None,None,None,09:18:00,04/05/2023,Present
None,None,None,None,09:18:00,04/05/2023,Present
None,None,None,None,09:18:00,04/05/2023,Present
None,None,None,None,09:18:00,04/05/2023,Present
None,None,None,None,09:18:00,04/05/2023,Present
None,None,None,None,09:18:00,04/05/2023,Present
None,None,None,None,09:18:00,04/05/2023,Present
None,None,None,None,09:18:00,04/05/2023,Present
None,None,None,None,09:18:01,04/05/2023,Present
None,None,None,None,09:18:01,04/05/2023,Present
None,None,None,None,09:18:01,04/05/2023,Present
None,None,None,None,09:18:01,04/05/2023,Present
None,None,None,None,09:18:01,04/05/2023,Present
None,None,None,None,09:18:02,04/05/2023,Present
None,None,None,None,09:18:02,04/05/2023,Present
None,None,None,None,09:18:02,04/05/2023,Present
None,None,None,None,09:18:02,04/05/2023,Present
None,None,None,None,09:18:02,04/05/2023,Present
None,None,None,None,09:18:02,04/05/2023,Present
None,None,None,None,09:18:02,04/05/2023,Present
None,None,None,None,09:18:03,04/05/2023,Present
None,None,None,None,09:18:03,04/05/2023,Present
None,None,None,None,09:18:03,04/05/2023,Present
None,None,None,None,09:18:03,04/05/2023,Present
None,None,None,None,09:18:03,04/05/2023,Present
None,None,None,None,09:18:03,04/05/2023,Present
None,None,None,None,09:18:03,04/05/2023,Present
None,None,None,None,09:18:03,04/05/2023,Present
None,None,None,None,09:18:03,04/05/2023,Present
None,None,None,None,09:18:04,04/05/2023,Present
None,None,None,None,09:18:04,04/05/2023,Present
None,None,None,None,09:18:04,04/05/2023,Present
None,None,None,None,09:18:04,04/05/2023,Present
None,None,None,None,09:18:04,04/05/2023,Present
None,None,None,None,09:18:04,04/05/2023,Present
None,None,None,None,09:18:04,04/05/2023,Present
None,None,None,None,09:18:04,04/05/2023,Present
None,None,None,None,09:18:04,04/05/2023,Present
None,None,None,None,09:18:04,04/05/2023,Present
None,None,None,None,09:18:05,04/05/2023,Present
None,None,None,None,09:18:05,04/05/2023,Present
None,None,None,None,09:18:05,04/05/2023,Present
None,None,None,None,09:18:05,04/05/2023,Present
None,None,None,None,09:18:05,04/05/2023,Present
None,None,None,None,09:18:05,04/05/2023,Present
None,None,None,None,09:18:05,04/05/2023,Present
None,None,None,None,09:18:05,04/05/2023,Present
None,None,None,None,09:18:06,04/05/2023,Present
None,None,None,None,09:18:06,04/05/2023,Present
None,None,None,None,09:18:06,04/05/2023,Present
None,None,None,None,09:18:06,04/05/2023,Present
None,None,None,None,09:18:06,04/05/2023,Present
None,None,None,None,09:18:06,04/05/2023,Present
None,None,None,None,09:18:06,04/05/2023,Present
None,None,None,None,09:18:06,04/05/2023,Present
None,None,None,None,09:18:06,04/05/2023,Present
None,None,None,None,09:18:06,04/05/2023,Present
None,None,None,None,09:18:06,04/05/2023,Present
None,None,None,None,09:18:07,04/05/2023,Present
None,None,None,None,09:18:07,04/05/2023,Present
None,None,None,None,09:18:07,04/05/2023,Present
None,None,None,None,09:18:07,04/05/2023,Present
None,None,None,None,09:18:07,04/05/2023,Present
None,None,None,None,09:18:07,04/05/2023,Present
None,None,None,None,09:18:07,04/05/2023,Present
None,None,None,None,09:18:08,04/05/2023,Present
None,None,None,None,09:18:08,04/05/2023,Present
None,None,None,None,09:18:08,04/05/2023,Present
None,None,None,None,09:18:08,04/05/2023,Present
None,None,None,None,09:18:08,04/05/2023,Present
None,None,None,None,09:18:08,04/05/2023,Present
None,None,None,None,09:18:08,04/05/2023,Present
None,None,None,None,09:18:08,04/05/2023,Present
None,None,None,None,09:18:09,04/05/2023,Present
None,None,None,None,09:18:09,04/05/2023,Present
None,None,None,None,09:18:09,04/05/2023,Present
None,None,None,None,09:18:09,04/05/2023,Present
None,None,None,None,09:18:09,04/05/2023,Present
None,None,None,None,09:18:09,04/05/2023,Present
None,None,None,None,09:18:09,04/05/2023,Present
None,None,None,None,09:18:09,04/05/2023,Present
None,None,None,None,09:18:09,04/05/2023,Present
None,None,None,None,09:18:10,04/05/2023,Present
None,None,None,None,09:18:10,04/05/2023,Present
None,None,None,None,09:18:10,04/05/2023,Present
None,None,None,None,09:18:10,04/05/2023,Present
None,None,None,None,09:18:10,04/05/2023,Present
None,None,None,None,09:18:10,04/05/2023,Present
None,None,None,None,09:18:10,04/05/2023,Present
None,None,None,None,09:18:10,04/05/2023,Present
None,None,None,None,09:18:10,04/05/2023,Present
None,None,None,None,09:18:10,04/05/2023,Present
None,None,None,None,09:18:11,04/05/2023,Present
None,None,None,None,09:18:11,04/05/2023,Present
None,None,None,None,09:18:11,04/05/2023,Present
None,None,None,None,09:18:11,04/05/2023,Present
None,None,None,None,09:18:11,04/05/2023,Present
None,None,None,None,09:18:11,04/05/2023,Present
None,None,None,None,09:18:11,04/05/2023,Present
None,None,None,None,09:18:12,04/05/2023,Present
None,None,None,None,09:18:12,04/05/2023,Present
None,None,None,None,09:18:12,04/05/2023,Present
None,None,None,None,09:18:12,04/05/2023,Present
None,None,None,None,09:18:12,04/05/2023,Present
None,None,None,None,09:18:13,04/05/2023,Present
None,None,None,None,09:18:13,04/05/2023,Present
None,None,None,None,09:18:13,04/05/2023,Present
None,None,None,None,09:18:13,04/05/2023,Present
None,None,None,None,09:18:13,04/05/2023,Present
None,None,None,None,09:18:13,04/05/2023,Present
None,None,None,None,09:18:14,04/05/2023,Present
None,None,None,None,09:18:15,04/05/2023,Present
None,None,None,None,09:18:15,04/05/2023,Present
None,None,None,None,09:18:15,04/05/2023,Present
None,None,None,None,09:18:15,04/05/2023,Present
None,None,None,None,09:18:15,04/05/2023,Present
None,None,None,None,09:18:15,04/05/2023,Present
None,None,None,None,09:18:15,04/05/2023,Present
None,None,None,None,09:18:15,04/05/2023,Present
None,None,None,None,09:18:15,04/05/2023,Present
None,None,None,None,09:18:16,04/05/2023,Present
None,None,None,None,09:18:16,04/05/2023,Present
None,None,None,None,09:18:16,04/05/2023,Present
None,None,None,None,09:18:16,04/05/2023,Present
None,None,None,None,09:18:20,04/05/2023,Present
None,None,None,None,09:18:21,04/05/2023,Present
None,None,None,None,09:18:22,04/05/2023,Present
None,None,None,None,09:18:22,04/05/2023,Present
None,None,None,None,09:18:23,04/05/2023,Present
None,None,None,None,09:18:28,04/05/2023,Present
None,None,None,None,09:18:28,04/05/2023,Present
None,None,None,None,09:18:28,04/05/2023,Present
None,None,None,None,09:18:28,04/05/2023,Present
None,None,None,None,09:18:29,04/05/2023,Present
None,None,None,None,09:18:41,04/05/2023,Present
None,None,None,None,09:18:41,04/05/2023,Present
None,None,None,None,09:18:41,04/05/2023,Present
None,None,None,None,09:18:41,04/05/2023,Present
None,None,None,None,09:18:42,04/05/2023,Present
None,None,None,None,09:18:42,04/05/2023,Present
None,None,None,None,09:18:42,04/05/2023,Present
None,None,None,None,09:18:42,04/05/2023,Present
None,None,None,None,09:18:42,04/05/2023,Present
None,None,None,None,09:18:42,04/05/2023,Present
None,None,None,None,09:18:42,04/05/2023,Present
None,None,None,None,09:18:42,04/05/2023,Present
None,None,None,None,09:18:42,04/05/2023,Present
None,None,None,None,09:18:43,04/05/2023,Present
None,None,None,None,09:18:43,04/05/2023,Present
None,None,None,None,09:18:43,04/05/2023,Present
None,None,None,None,09:18:43,04/05/2023,Present
None,None,None,None,09:18:43,04/05/2023,Present
None,None,None,None,09:18:44,04/05/2023,Present
None,None,None,None,09:18:44,04/05/2023,Present
None,None,None,None,09:18:44,04/05/2023,Present
None,None,None,None,09:18:44,04/05/2023,Present
None,None,None,None,09:18:44,04/05/2023,Present
None,None,None,None,09:18:44,04/05/2023,Present
None,None,None,None,09:18:45,04/05/2023,Present
None,None,None,None,09:18:45,04/05/2023,Present
None,None,None,None,09:18:45,04/05/2023,Present
None,None,None,None,09:18:45,04/05/2023,Present
None,None,None,None,09:18:45,04/05/2023,Present
None,None,None,None,09:18:45,04/05/2023,Present
None,None,None,None,09:18:45,04/05/2023,Present
None,None,None,None,09:18:45,04/05/2023,Present
None,None,None,None,09:18:45,04/05/2023,Present
None,None,None,None,09:18:46,04/05/2023,Present
None,None,None,None,09:18:46,04/05/2023,Present
None,None,None,None,09:18:46,04/05/2023,Present
None,None,None,None,09:18:46,04/05/2023,Present
None,None,None,None,09:18:46,04/05/2023,Present
None,None,None,None,09:18:46,04/05/2023,Present
None,None,None,None,09:18:46,04/05/2023,Present
None,None,None,None,09:18:46,04/05/2023,Present
None,None,None,None,09:18:46,04/05/2023,Present
None,None,None,None,09:18:47,04/05/2023,Present
None,None,None,None,09:18:47,04/05/2023,Present
None,None,None,None,09:18:47,04/05/2023,Present
None,None,None,None,09:18:47,04/05/2023,Present
None,None,None,None,09:18:47,04/05/2023,Present
None,None,None,None,09:18:47,04/05/2023,Present
None,None,None,None,09:18:47,04/05/2023,Present
None,None,None,None,09:18:47,04/05/2023,Present
None,None,None,None,09:18:47,04/05/2023,Present
None,None,None,None,09:18:48,04/05/2023,Present
None,None,None,None,09:18:48,04/05/2023,Present
None,None,None,None,09:18:48,04/05/2023,Present
None,None,None,None,09:18:48,04/05/2023,Present
None,None,None,None,09:18:48,04/05/2023,Present
None,None,None,None,09:18:48,04/05/2023,Present
None,None,None,None,09:18:48,04/05/2023,Present
None,None,None,None,09:18:48,04/05/2023,Present
None,None,None,None,09:18:48,04/05/2023,Present
None,None,None,None,09:18:48,04/05/2023,Present
None,None,None,None,09:18:49,04/05/2023,Present
None,None,None,None,09:18:49,04/05/2023,Present
None,None,None,None,09:18:49,04/05/2023,Present
None,None,None,None,09:18:49,04/05/2023,Present
None,None,None,None,09:18:49,04/05/2023,Present
None,None,None,None,09:18:49,04/05/2023,Present
None,None,None,None,09:18:49,04/05/2023,Present
None,None,None,None,09:18:49,04/05/2023,Present
None,None,None,None,09:18:49,04/05/2023,Present
None,None,None,None,09:18:50,04/05/2023,Present
None,None,None,None,09:18:50,04/05/2023,Present
None,None,None,None,09:18:50,04/05/2023,Present
None,None,None,None,09:18:50,04/05/2023,Present
None,None,None,None,09:18:50,04/05/2023,Present
None,None,None,None,09:18:50,04/05/2023,Present
None,None,None,None,09:18:50,04/05/2023,Present
None,None,None,None,09:18:50,04/05/2023,Present
None,None,None,None,09:18:50,04/05/2023,Present
None,None,None,None,09:18:51,04/05/2023,Present
None,None,None,None,09:18:51,04/05/2023,Present
None,None,None,None,09:18:51,04/05/2023,Present
None,None,None,None,09:18:51,04/05/2023,Present
None,None,None,None,09:18:51,04/05/2023,Present
None,None,None,None,09:18:51,04/05/2023,Present
None,None,None,None,09:18:51,04/05/2023,Present
None,None,None,None,09:18:51,04/05/2023,Present
None,None,None,None,09:18:51,04/05/2023,Present
None,None,None,None,09:18:52,04/05/2023,Present
None,None,None,None,09:18:52,04/05/2023,Present
None,None,None,None,09:18:52,04/05/2023,Present
None,None,None,None,09:18:52,04/05/2023,Present
None,None,None,None,09:18:52,04/05/2023,Present
None,None,None,None,09:18:52,04/05/2023,Present
None,None,None,None,09:18:52,04/05/2023,Present
None,None,None,None,09:18:52,04/05/2023,Present
None,None,None,None,09:18:52,04/05/2023,Present
None,None,None,None,09:18:53,04/05/2023,Present
None,None,None,None,09:18:53,04/05/2023,Present
None,None,None,None,09:18:53,04/05/2023,Present
None,None,None,None,09:18:53,04/05/2023,Present
None,None,None,None,09:18:53,04/05/2023,Present
None,None,None,None,09:18:53,04/05/2023,Present
None,None,None,None,09:18:53,04/05/2023,Present
None,None,None,None,09:18:53,04/05/2023,Present
None,None,None,None,09:18:53,04/05/2023,Present
None,None,None,None,09:18:54,04/05/2023,Present
None,None,None,None,09:23:37,04/05/2023,Present
None,None,None,None,09:23:38,04/05/2023,Present
None,None,None,None,09:23:38,04/05/2023,Present
None,None,None,None,09:23:38,04/05/2023,Present
None,None,None,None,09:23:38,04/05/2023,Present
None,None,None,None,09:23:38,04/05/2023,Present
None,None,None,None,09:23:38,04/05/2023,Present
None,None,None,None,09:23:38,04/05/2023,Present
None,None,None,None,09:23:38,04/05/2023,Present
None,None,None,None,09:23:40,04/05/2023,Present
None,None,None,None,09:23:40,04/05/2023,Present
None,None,None,None,09:23:40,04/05/2023,Present
None,None,None,None,09:23:40,04/05/2023,Present
None,None,None,None,09:23:40,04/05/2023,Present
None,None,None,None,09:23:40,04/05/2023,Present
None,None,None,None,09:23:40,04/05/2023,Present
None,None,None,None,09:23:41,04/05/2023,Present
None,None,None,None,09:23:41,04/05/2023,Present
None,None,None,None,09:23:41,04/05/2023,Present
None,None,None,None,09:23:41,04/05/2023,Present
None,None,None,None,09:23:41,04/05/2023,Present
None,None,None,None,09:23:41,04/05/2023,Present
None,None,None,None,09:23:41,04/05/2023,Present
None,None,None,None,09:23:42,04/05/2023,Present
None,None,None,None,09:23:42,04/05/2023,Present
None,None,None,None,09:23:42,04/05/2023,Present
None,None,None,None,09:23:42,04/05/2023,Present
None,None,None,None,09:23:42,04/05/2023,Present
None,None,None,None,09:23:42,04/05/2023,Present
None,None,None,None,09:23:42,04/05/2023,Present
None,None,None,None,09:23:42,04/05/2023,Present
None,None,None,None,09:23:42,04/05/2023,Present
None,None,None,None,09:23:43,04/05/2023,Present
None,None,None,None,09:23:43,04/05/2023,Present
None,None,None,None,09:23:43,04/05/2023,Present
None,None,None,None,09:23:43,04/05/2023,Present
None,None,None,None,09:23:43,04/05/2023,Present
None,None,None,None,09:23:43,04/05/2023,Present
None,None,None,None,09:23:43,04/05/2023,Present
None,None,None,None,09:23:43,04/05/2023,Present
None,None,None,None,09:23:43,04/05/2023,Present
None,None,None,None,09:23:43,04/05/2023,Present
None,None,None,None,09:23:43,04/05/2023,Present
None,None,None,None,09:23:44,04/05/2023,Present
None,None,None,None,09:23:44,04/05/2023,Present
None,None,None,None,09:23:44,04/05/2023,Present
None,None,None,None,09:23:44,04/05/2023,Present
None,None,None,None,09:23:44,04/05/2023,Present
None,None,None,None,09:23:44,04/05/2023,Present
None,None,None,None,09:23:45,04/05/2023,Present
None,None,None,None,09:23:45,04/05/2023,Present
None,None,None,None,09:23:45,04/05/2023,Present
None,None,None,None,09:23:45,04/05/2023,Present
None,None,None,None,09:23:45,04/05/2023,Present
None,None,None,None,09:23:45,04/05/2023,Present
None,None,None,None,09:23:46,04/05/2023,Present
None,None,None,None,09:23:46,04/05/2023,Present
None,None,None,None,09:23:46,04/05/2023,Present
None,None,None,None,09:23:46,04/05/2023,Present
None,None,None,None,09:23:46,04/05/2023,Present
None,None,None,None,09:23:46,04/05/2023,Present
None,None,None,None,09:23:46,04/05/2023,Present
None,None,None,None,09:23:47,04/05/2023,Present
None,None,None,None,09:23:47,04/05/2023,Present
None,None,None,None,09:23:47,04/05/2023,Present
None,None,None,None,09:23:47,04/05/2023,Present
None,None,None,None,09:23:47,04/05/2023,Present
None,None,None,None,09:23:48,04/05/2023,Present
None,None,None,None,09:23:48,04/05/2023,Present
None,None,None,None,09:23:48,04/05/2023,Present
None,None,None,None,09:23:48,04/05/2023,Present
None,None,None,None,09:23:48,04/05/2023,Present
None,None,None,None,09:23:48,04/05/2023,Present
None,None,None,None,09:23:48,04/05/2023,Present
None,None,None,None,09:23:48,04/05/2023,Present
None,None,None,None,09:23:48,04/05/2023,Present
None,None,None,None,09:23:48,04/05/2023,Present
None,None,None,None,09:23:48,04/05/2023,Present
None,None,None,None,09:23:49,04/05/2023,Present
None,None,None,None,09:23:49,04/05/2023,Present
None,None,None,None,09:23:49,04/05/2023,Present
None,None,None,None,09:23:49,04/05/2023,Present
None,None,None,None,09:23:49,04/05/2023,Present
None,None,None,None,09:23:49,04/05/2023,Present
None,None,None,None,09:23:49,04/05/2023,Present
None,None,None,None,09:23:49,04/05/2023,Present
None,None,None,None,09:23:49,04/05/2023,Present
None,None,None,None,09:23:49,04/05/2023,Present
None,None,None,None,09:23:50,04/05/2023,Present
None,None,None,None,09:23:50,04/05/2023,Present
None,None,None,None,09:23:50,04/05/2023,Present
None,None,None,None,09:23:50,04/05/2023,Present
None,None,None,None,09:23:50,04/05/2023,Present
None,None,None,None,09:23:50,04/05/2023,Present
None,None,None,None,09:23:50,04/05/2023,Present
None,None,None,None,09:23:50,04/05/2023,Present
None,None,None,None,09:23:50,04/05/2023,Present
None,None,None,None,09:23:50,04/05/2023,Present
None,None,None,None,09:23:51,04/05/2023,Present
None,None,None,None,09:23:51,04/05/2023,Present
None,None,None,None,09:23:51,04/05/2023,Present
None,None,None,None,09:23:51,04/05/2023,Present
None,None,None,None,09:23:51,04/05/2023,Present
None,None,None,None,09:23:51,04/05/2023,Present
None,None,None,None,09:23:51,04/05/2023,Present
None,None,None,None,09:23:51,04/05/2023,Present
None,None,None,None,09:23:51,04/05/2023,Present
None,None,None,None,09:23:51,04/05/2023,Present
None,None,None,None,09:23:51,04/05/2023,Present
None,None,None,None,09:23:52,04/05/2023,Present
None,None,None,None,09:23:52,04/05/2023,Present
None,None,None,None,09:23:52,04/05/2023,Present
None,None,None,None,09:23:52,04/05/2023,Present
None,None,None,None,09:23:52,04/05/2023,Present
None,None,None,None,09:23:52,04/05/2023,Present
None,None,None,None,09:23:52,04/05/2023,Present
None,None,None,None,09:23:52,04/05/2023,Present
None,None,None,None,09:23:52,04/05/2023,Present
None,None,None,None,09:23:52,04/05/2023,Present
None,None,None,None,09:23:53,04/05/2023,Present
None,None,None,None,09:23:53,04/05/2023,Present
None,None,None,None,09:23:53,04/05/2023,Present
None,None,None,None,09:23:53,04/05/2023,Present
None,None,None,None,09:23:53,04/05/2023,Present
None,None,None,None,09:23:53,04/05/2023,Present
None,None,None,None,09:23:53,04/05/2023,Present
None,None,None,None,09:23:53,04/05/2023,Present
None,None,None,None,09:23:53,04/05/2023,Present
None,None,None,None,09:23:54,04/05/2023,Present
None,None,None,None,09:23:54,04/05/2023,Present
None,None,None,None,09:23:54,04/05/2023,Present
None,None,None,None,09:23:54,04/05/2023,Present
None,None,None,None,09:23:54,04/05/2023,Present
None,None,None,None,09:23:54,04/05/2023,Present
None,None,None,None,09:23:54,04/05/2023,Present
None,None,None,None,09:23:54,04/05/2023,Present
None,None,None,None,09:23:54,04/05/2023,Present
None,None,None,None,09:23:54,04/05/2023,Present
None,None,None,None,09:23:55,04/05/2023,Present
None,None,None,None,09:23:55,04/05/2023,Present
None,None,None,None,09:23:55,04/05/2023,Present
None,None,None,None,09:23:55,04/05/2023,Present
None,None,None,None,09:23:55,04/05/2023,Present
None,None,None,None,09:23:55,04/05/2023,Present
None,None,None,None,09:23:55,04/05/2023,Present
None,None,None,None,09:23:55,04/05/2023,Present
None,None,None,None,09:23:55,04/05/2023,Present
None,None,None,None,09:23:55,04/05/2023,Present
None,None,None,None,09:23:55,04/05/2023,Present
None,None,None,None,09:23:56,04/05/2023,Present
None,None,None,None,09:23:56,04/05/2023,Present
None,None,None,None,09:23:56,04/05/2023,Present
None,None,None,None,09:23:56,04/05/2023,Present
None,None,None,None,09:23:56,04/05/2023,Present
None,None,None,None,09:23:56,04/05/2023,Present
None,None,None,None,09:23:56,04/05/2023,Present
None,None,None,None,09:23:56,04/05/2023,Present
None,None,None,None,09:23:56,04/05/2023,Present
None,None,None,None,09:23:56,04/05/2023,Present
None,None,None,None,09:23:57,04/05/2023,Present
None,None,None,None,09:23:57,04/05/2023,Present
None,None,None,None,09:23:57,04/05/2023,Present
None,None,None,None,09:23:57,04/05/2023,Present
None,None,None,None,09:23:57,04/05/2023,Present
None,None,None,None,09:23:57,04/05/2023,Present
None,None,None,None,09:23:57,04/05/2023,Present
None,None,None,None,09:23:57,04/05/2023,Present
None,None,None,None,09:23:58,04/05/2023,Present
None,None,None,None,09:23:58,04/05/2023,Present
None,None,None,None,09:23:58,04/05/2023,Present
None,None,None,None,09:24:08,04/05/2023,Present
None,None,None,None,09:24:09,04/05/2023,Present
None,None,None,None,09:24:09,04/05/2023,Present
None,None,None,None,09:24:09,04/05/2023,Present
None,None,None,None,09:24:10,04/05/2023,Present
None,None,None,None,09:24:10,04/05/2023,Present
None,None,None,None,09:24:10,04/05/2023,Present
None,None,None,None,09:24:10,04/05/2023,Present
None,None,None,None,09:24:10,04/05/2023,Present
None,None,None,None,09:24:10,04/05/2023,Present
None,None,None,None,09:24:10,04/05/2023,Present
None,None,None,None,09:24:11,04/05/2023,Present
None,None,None,None,09:24:11,04/05/2023,Present
None,None,None,None,09:24:11,04/05/2023,Present
None,None,None,None,09:24:11,04/05/2023,Present
None,None,None,None,09:24:11,04/05/2023,Present
None,None,None,None,09:24:11,04/05/2023,Present
None,None,None,None,09:24:12,04/05/2023,Present
None,None,None,None,09:24:13,04/05/2023,Present
None,None,None,None,09:24:13,04/05/2023,Present
None,None,None,None,09:24:13,04/05/2023,Present
None,None,None,None,09:24:13,04/05/2023,Present
None,None,None,None,09:24:13,04/05/2023,Present
None,None,None,None,09:24:14,04/05/2023,Present
None,None,None,None,09:24:14,04/05/2023,Present
None,None,None,None,09:24:14,04/05/2023,Present
None,None,None,None,09:24:14,04/05/2023,Present
None,None,None,None,09:24:14,04/05/2023,Present
None,None,None,None,09:24:14,04/05/2023,Present
None,None,None,None,09:24:14,04/05/2023,Present
None,None,None,None,09:24:14,04/05/2023,Present
None,None,None,None,09:24:23,04/05/2023,Present
None,None,None,None,09:31:49,04/05/2023,Present
None,None,None,None,09:31:49,04/05/2023,Present
None,None,None,None,09:31:50,04/05/2023,Present
None,None,None,None,09:31:50,04/05/2023,Present
None,None,None,None,09:31:50,04/05/2023,Present
None,None,None,None,09:31:50,04/05/2023,Present
None,None,None,None,09:31:50,04/05/2023,Present
None,None,None,None,09:31:50,04/05/2023,Present
None,None,None,None,09:31:50,04/05/2023,Present
None,None,None,None,09:31:51,04/05/2023,Present
None,None,None,None,09:31:51,04/05/2023,Present
None,None,None,None,09:31:51,04/05/2023,Present
None,None,None,None,09:31:51,04/05/2023,Present
None,None,None,None,09:31:51,04/05/2023,Present
None,None,None,None,09:31:51,04/05/2023,Present
None,None,None,None,09:31:52,04/05/2023,Present
None,None,None,None,09:31:53,04/05/2023,Present
None,None,None,None,09:31:54,04/05/2023,Present
None,None,None,None,09:31:55,04/05/2023,Present
None,None,None,None,09:31:56,04/05/2023,Present
None,None,None,None,09:31:57,04/05/2023,Present
None,None,None,None,09:37:21,04/05/2023,Present
None,None,None,None,09:37:21,04/05/2023,Present
None,None,None,None,09:37:22,04/05/2023,Present
None,None,None,None,09:37:22,04/05/2023,Present
None,None,None,None,09:37:22,04/05/2023,Present
None,None,None,None,09:37:22,04/05/2023,Present
None,None,None,None,09:37:23,04/05/2023,Present
None,None,None,None,09:37:23,04/05/2023,Present
None,None,None,None,09:37:23,04/05/2023,Present
None,None,None,None,09:37:23,04/05/2023,Present
None,None,None,None,09:37:23,04/05/2023,Present
None,None,None,None,09:37:23,04/05/2023,Present
None,None,None,None,09:37:24,04/05/2023,Present
None,None,None,None,09:37:24,04/05/2023,Present
None,None,None,None,09:37:24,04/05/2023,Present
None,None,None,None,09:37:24,04/05/2023,Present
None,None,None,None,09:37:24,04/05/2023,Present
None,None,None,None,09:37:25,04/05/2023,Present
